idFaturamento;idCheckIn;valorTotal;dataFaturamento;tipoPagamento;classificacao
2551;2551;134,05;10/10/2024 00:00:00;Fatura;3
2552;2552;66,29;10/10/2024 00:00:00;Cartão;4
2553;2553;180,33;10/10/2024 00:00:00;Fatura;1
2554;2554;172,61;10/10/2024 00:00:00;Cartão;1
2555;2555;231,43;10/10/2024 00:00:00;Cartão;1
2556;2556;168,66;10/10/2024 00:00:00;Dinheiro;4
2557;2557;162,69;10/10/2024 00:00:00;Dinheiro;4
2558;2558;182,22;10/10/2024 00:00:00;Fatura;2
2559;2559;162,67;10/10/2024 00:00:00;Dinheiro;5
2560;2560;158,84;10/10/2024 00:00:00;Cartão;5
2561;2561;212,76;11/10/2024 00:00:00;Dinheiro;4
2562;2562;154,84;11/10/2024 00:00:00;Dinheiro;5
2563;2563;146,34;11/10/2024 00:00:00;Cartão;4
2564;2564;211,51;11/10/2024 00:00:00;Cartão;2
2565;2565;142,94;11/10/2024 00:00:00;Dinheiro;4
2566;2566;149,63;11/10/2024 00:00:00;Fatura;4
2567;2567;70,43;11/10/2024 00:00:00;Cartão;5
2568;2568;157,36;11/10/2024 00:00:00;Fatura;5
2569;2569;144,44;11/10/2024 00:00:00;Cartão;4
2570;2570;157,86;11/10/2024 00:00:00;Cartão;3
2571;2571;168,37;11/10/2024 00:00:00;Cartão;5
2572;2572;171,53;11/10/2024 00:00:00;Dinheiro;5
2573;2573;159,82;11/10/2024 00:00:00;Dinheiro;5
2574;2574;186,09;12/10/2024 00:00:00;Cartão;3
2575;2575;254,11;12/10/2024 00:00:00;Cartão;2
2576;2576;141,67;12/10/2024 00:00:00;Cartão;4
2577;2577;143,34;12/10/2024 00:00:00;Cartão;3
2578;2578;148,8;12/10/2024 00:00:00;Dinheiro;3
2579;2579;102,22;12/10/2024 00:00:00;Cartão;2
2580;2580;188,72;12/10/2024 00:00:00;Cartão;1
2581;2581;165,96;12/10/2024 00:00:00;Fatura;1
2582;2582;115,29;12/10/2024 00:00:00;Dinheiro;2
2583;2583;133,42;12/10/2024 00:00:00;Dinheiro;1
2584;2584;215,91;12/10/2024 00:00:00;Fatura;3
2585;2585;209,52;12/10/2024 00:00:00;Cartão;5
2586;2586;144,29;12/10/2024 00:00:00;Dinheiro;2
2587;2587;149,02;12/10/2024 00:00:00;Cartão;2
2588;2588;191,61;13/10/2024 00:00:00;Fatura;5
2589;2589;154,53;13/10/2024 00:00:00;Fatura;5
2590;2590;166,45;13/10/2024 00:00:00;Cartão;3
2591;2591;188,96;13/10/2024 00:00:00;Dinheiro;4
2592;2592;153,01;13/10/2024 00:00:00;Dinheiro;4
2593;2593;142,63;13/10/2024 00:00:00;Cartão;2
2594;2594;139,7;13/10/2024 00:00:00;Fatura;2
2595;2595;147,58;13/10/2024 00:00:00;Cartão;4
2596;2596;151,33;13/10/2024 00:00:00;Dinheiro;3
2597;2597;172,73;13/10/2024 00:00:00;Dinheiro;2
2598;2598;158,55;14/10/2024 00:00:00;Dinheiro;3
2599;2599;128,42;14/10/2024 00:00:00;Dinheiro;4
2600;2600;151,54;14/10/2024 00:00:00;Cartão;2
2601;2601;160,01;14/10/2024 00:00:00;Dinheiro;3
2602;2602;191,29;14/10/2024 00:00:00;Dinheiro;3
2603;2603;180,11;14/10/2024 00:00:00;Fatura;4
2604;2604;201,27;14/10/2024 00:00:00;Fatura;5
2605;2605;201,1;14/10/2024 00:00:00;Fatura;4
2606;2606;102,04;14/10/2024 00:00:00;Dinheiro;4
2607;2607;179,3;14/10/2024 00:00:00;Dinheiro;5
2608;2608;168,29;14/10/2024 00:00:00;Dinheiro;2
2609;2609;151,19;14/10/2024 00:00:00;Cartão;2
2610;2610;171,88;14/10/2024 00:00:00;Cartão;1
2611;2611;164,47;14/10/2024 00:00:00;Fatura;4
2612;2612;170,51;15/10/2024 00:00:00;Fatura;5
2613;2613;164,91;15/10/2024 00:00:00;Dinheiro;4
2614;2614;150,69;15/10/2024 00:00:00;Dinheiro;2
2615;2615;135,62;15/10/2024 00:00:00;Dinheiro;5
2616;2616;122,82;15/10/2024 00:00:00;Dinheiro;3
2617;2617;149,66;15/10/2024 00:00:00;Fatura;2
2618;2618;224,33;15/10/2024 00:00:00;Dinheiro;2
2619;2619;188,8;15/10/2024 00:00:00;Dinheiro;5
2620;2620;179,57;15/10/2024 00:00:00;Cartão;2
2621;2621;166,16;15/10/2024 00:00:00;Cartão;5
2622;2622;172,43;15/10/2024 00:00:00;Cartão;5
2623;2623;187,15;15/10/2024 00:00:00;Dinheiro;1
2624;2624;195,16;16/10/2024 00:00:00;Dinheiro;1
2625;2625;156,26;16/10/2024 00:00:00;Cartão;2
2626;2626;140,06;16/10/2024 00:00:00;Cartão;1
2627;2627;183,92;16/10/2024 00:00:00;Dinheiro;3
2628;2628;167,98;16/10/2024 00:00:00;Dinheiro;5
2629;2629;171,63;16/10/2024 00:00:00;Cartão;3
2630;2630;144,42;16/10/2024 00:00:00;Fatura;2
2631;2631;121,41;16/10/2024 00:00:00;Dinheiro;3
2632;2632;161,22;16/10/2024 00:00:00;Dinheiro;2
2633;2633;134,36;16/10/2024 00:00:00;Dinheiro;2
2634;2634;130,64;16/10/2024 00:00:00;Dinheiro;4
2635;2635;154,38;16/10/2024 00:00:00;Fatura;3
2636;2636;154,04;16/10/2024 00:00:00;Fatura;4
2637;2637;165,59;16/10/2024 00:00:00;Cartão;1
2638;2638;158,87;16/10/2024 00:00:00;Dinheiro;2
2639;2639;179,36;16/10/2024 00:00:00;Dinheiro;3
2640;2640;147,37;17/10/2024 00:00:00;Dinheiro;3
2641;2641;133,73;17/10/2024 00:00:00;Dinheiro;3
2642;2642;170,12;17/10/2024 00:00:00;Dinheiro;3
2643;2643;189,18;17/10/2024 00:00:00;Cartão;1
2644;2644;174,79;17/10/2024 00:00:00;Cartão;4
2645;2645;229,63;17/10/2024 00:00:00;Fatura;3
2646;2646;132,26;17/10/2024 00:00:00;Cartão;1
2647;2647;184,56;17/10/2024 00:00:00;Dinheiro;4
2648;2648;141,79;17/10/2024 00:00:00;Dinheiro;2
2649;2649;123,76;17/10/2024 00:00:00;Fatura;2
2650;2650;157,05;17/10/2024 00:00:00;Dinheiro;1
2651;2651;175,11;17/10/2024 00:00:00;Cartão;5
2652;2652;103,86;17/10/2024 00:00:00;Dinheiro;3
2653;2653;186,74;17/10/2024 00:00:00;Dinheiro;2
2654;2654;196,37;17/10/2024 00:00:00;Cartão;2
2655;2655;154,43;17/10/2024 00:00:00;Dinheiro;5
2656;2656;153,93;18/10/2024 00:00:00;Cartão;2
2657;2657;159,05;18/10/2024 00:00:00;Fatura;2
2658;2658;189,17;18/10/2024 00:00:00;Fatura;4
2659;2659;139,65;18/10/2024 00:00:00;Cartão;3
2660;2660;123,47;18/10/2024 00:00:00;Dinheiro;1
2661;2661;181,54;18/10/2024 00:00:00;Fatura;5
2662;2662;157,39;18/10/2024 00:00:00;Cartão;4
2663;2663;179,51;18/10/2024 00:00:00;Fatura;2
2664;2664;176,68;18/10/2024 00:00:00;Fatura;1
2665;2665;159;18/10/2024 00:00:00;Dinheiro;2
2666;2666;156,1;18/10/2024 00:00:00;Cartão;5
2667;2667;116,8;18/10/2024 00:00:00;Dinheiro;4
2668;2668;208,09;18/10/2024 00:00:00;Cartão;4
2669;2669;237,81;18/10/2024 00:00:00;Fatura;4
2670;2670;175,16;19/10/2024 00:00:00;Fatura;1
2671;2671;164,56;19/10/2024 00:00:00;Dinheiro;1
2672;2672;151,91;19/10/2024 00:00:00;Dinheiro;5
2673;2673;195,02;19/10/2024 00:00:00;Dinheiro;2
2674;2674;159,6;19/10/2024 00:00:00;Cartão;5
2675;2675;155,58;19/10/2024 00:00:00;Fatura;3
2676;2676;127,09;19/10/2024 00:00:00;Dinheiro;5
2677;2677;94,15;19/10/2024 00:00:00;Cartão;2
2678;2678;127,42;19/10/2024 00:00:00;Dinheiro;4
2679;2679;146,02;19/10/2024 00:00:00;Cartão;5
2680;2680;165,29;19/10/2024 00:00:00;Cartão;4
2681;2681;192,31;19/10/2024 00:00:00;Dinheiro;3
2682;2682;158,69;19/10/2024 00:00:00;Dinheiro;3
2683;2683;116,94;20/10/2024 00:00:00;Dinheiro;3
2684;2684;198,96;20/10/2024 00:00:00;Cartão;2
2685;2685;178,24;20/10/2024 00:00:00;Cartão;1
2686;2686;126,43;20/10/2024 00:00:00;Dinheiro;2
2687;2687;199,92;20/10/2024 00:00:00;Fatura;5
2688;2688;164,2;20/10/2024 00:00:00;Cartão;1
2689;2689;133,52;20/10/2024 00:00:00;Fatura;2
2690;2690;109,07;20/10/2024 00:00:00;Fatura;2
2691;2691;165,72;20/10/2024 00:00:00;Cartão;4
2692;2692;141,51;20/10/2024 00:00:00;Cartão;2
2693;2693;119,04;20/10/2024 00:00:00;Cartão;1
2694;2694;241,51;20/10/2024 00:00:00;Dinheiro;3
2695;2695;173,27;20/10/2024 00:00:00;Dinheiro;5
2696;2696;181,64;20/10/2024 00:00:00;Cartão;2
2697;2697;166,64;20/10/2024 00:00:00;Fatura;3
2698;2698;144,28;21/10/2024 00:00:00;Fatura;1
2699;2699;189,22;21/10/2024 00:00:00;Cartão;2
2700;2700;206,92;21/10/2024 00:00:00;Cartão;2
2701;2701;208,18;21/10/2024 00:00:00;Dinheiro;2
2702;2702;184,61;21/10/2024 00:00:00;Cartão;3
2703;2703;140,53;21/10/2024 00:00:00;Fatura;4
2704;2704;177,28;21/10/2024 00:00:00;Dinheiro;1
2705;2705;133,12;21/10/2024 00:00:00;Fatura;4
2706;2706;161,18;21/10/2024 00:00:00;Dinheiro;1
2707;2707;167,23;21/10/2024 00:00:00;Cartão;4
2708;2708;165,08;22/10/2024 00:00:00;Fatura;2
2709;2709;170,82;22/10/2024 00:00:00;Dinheiro;5
2710;2710;129,37;22/10/2024 00:00:00;Cartão;4
2711;2711;152,42;22/10/2024 00:00:00;Cartão;2
2712;2712;205,24;22/10/2024 00:00:00;Fatura;4
2713;2713;170,27;22/10/2024 00:00:00;Fatura;1
2714;2714;191,39;22/10/2024 00:00:00;Cartão;2
2715;2715;147,34;22/10/2024 00:00:00;Fatura;3
2716;2716;136,51;22/10/2024 00:00:00;Cartão;2
2717;2717;142,74;22/10/2024 00:00:00;Fatura;3
2718;2718;118,69;22/10/2024 00:00:00;Dinheiro;2
2719;2719;167,6;22/10/2024 00:00:00;Cartão;5
2720;2720;189,98;22/10/2024 00:00:00;Cartão;1
2721;2721;158,1;23/10/2024 00:00:00;Cartão;2
2722;2722;167,97;23/10/2024 00:00:00;Dinheiro;1
2723;2723;158,46;23/10/2024 00:00:00;Dinheiro;3
2724;2724;176,08;23/10/2024 00:00:00;Dinheiro;4
2725;2725;190,34;23/10/2024 00:00:00;Cartão;4
2726;2726;82,48;23/10/2024 00:00:00;Dinheiro;1
2727;2727;188,53;23/10/2024 00:00:00;Fatura;2
2728;2728;110,52;23/10/2024 00:00:00;Dinheiro;5
2729;2729;160,38;23/10/2024 00:00:00;Fatura;1
2730;2730;72,29;23/10/2024 00:00:00;Dinheiro;3
2731;2731;127,51;23/10/2024 00:00:00;Cartão;4
2732;2732;174,47;24/10/2024 00:00:00;Cartão;5
2733;2733;176,87;24/10/2024 00:00:00;Dinheiro;4
2734;2734;185,09;24/10/2024 00:00:00;Fatura;2
2735;2735;109,96;24/10/2024 00:00:00;Dinheiro;3
2736;2736;130,55;24/10/2024 00:00:00;Dinheiro;1
2737;2737;158,67;24/10/2024 00:00:00;Dinheiro;2
2738;2738;156,2;24/10/2024 00:00:00;Fatura;4
2739;2739;85,78;24/10/2024 00:00:00;Dinheiro;5
2740;2740;141,9;24/10/2024 00:00:00;Dinheiro;2
2741;2741;152,22;24/10/2024 00:00:00;Dinheiro;2
2742;2742;161,08;24/10/2024 00:00:00;Dinheiro;3
2743;2743;151,45;25/10/2024 00:00:00;Fatura;5
2744;2744;149,36;25/10/2024 00:00:00;Fatura;4
2745;2745;149,91;25/10/2024 00:00:00;Cartão;1
2746;2746;209,66;25/10/2024 00:00:00;Fatura;2
2747;2747;104,71;25/10/2024 00:00:00;Fatura;1
2748;2748;164,3;25/10/2024 00:00:00;Fatura;3
2749;2749;153,32;25/10/2024 00:00:00;Fatura;2
2750;2750;188,3;25/10/2024 00:00:00;Cartão;4
2751;2751;187,48;25/10/2024 00:00:00;Dinheiro;1
2752;2752;109,09;25/10/2024 00:00:00;Fatura;3
2753;2753;205,4;25/10/2024 00:00:00;Fatura;4
2754;2754;189,31;26/10/2024 00:00:00;Cartão;1
2755;2755;148,51;26/10/2024 00:00:00;Cartão;4
2756;2756;153,85;26/10/2024 00:00:00;Fatura;1
2757;2757;120,04;26/10/2024 00:00:00;Dinheiro;4
2758;2758;124,61;26/10/2024 00:00:00;Fatura;5
2759;2759;202,5;26/10/2024 00:00:00;Dinheiro;4
2760;2760;151,4;26/10/2024 00:00:00;Cartão;4
2761;2761;169,45;26/10/2024 00:00:00;Fatura;2
2762;2762;156,44;26/10/2024 00:00:00;Fatura;3
2763;2763;148,72;26/10/2024 00:00:00;Fatura;4
2764;2764;164,18;27/10/2024 00:00:00;Cartão;3
2765;2765;162,57;27/10/2024 00:00:00;Fatura;3
2766;2766;158,74;27/10/2024 00:00:00;Fatura;1
2767;2767;130,77;27/10/2024 00:00:00;Cartão;1
2768;2768;112,74;27/10/2024 00:00:00;Fatura;5
2769;2769;124,93;27/10/2024 00:00:00;Cartão;4
2770;2770;149,25;27/10/2024 00:00:00;Fatura;2
2771;2771;204,62;27/10/2024 00:00:00;Dinheiro;5
2772;2772;196,24;27/10/2024 00:00:00;Fatura;5
2773;2773;96;27/10/2024 00:00:00;Dinheiro;1
2774;2774;138,77;27/10/2024 00:00:00;Fatura;4
2775;2775;141,73;27/10/2024 00:00:00;Fatura;3
2776;2776;162,73;27/10/2024 00:00:00;Fatura;3
2777;2777;121,67;28/10/2024 00:00:00;Cartão;2
2778;2778;147,89;28/10/2024 00:00:00;Dinheiro;4
2779;2779;168,83;28/10/2024 00:00:00;Dinheiro;4
2780;2780;178,7;28/10/2024 00:00:00;Cartão;3
2781;2781;187,34;28/10/2024 00:00:00;Fatura;2
2782;2782;136,23;28/10/2024 00:00:00;Fatura;4
2783;2783;147,7;28/10/2024 00:00:00;Cartão;3
2784;2784;151,47;28/10/2024 00:00:00;Cartão;5
2785;2785;123,26;28/10/2024 00:00:00;Cartão;4
2786;2786;147,94;28/10/2024 00:00:00;Cartão;2
2787;2787;187,95;28/10/2024 00:00:00;Dinheiro;5
2788;2788;154,87;28/10/2024 00:00:00;Fatura;1
2789;2789;172,11;29/10/2024 00:00:00;Cartão;1
2790;2790;149,49;29/10/2024 00:00:00;Fatura;2
2791;2791;167,41;29/10/2024 00:00:00;Cartão;2
2792;2792;137,1;29/10/2024 00:00:00;Cartão;1
2793;2793;157,6;29/10/2024 00:00:00;Fatura;4
2794;2794;237,64;29/10/2024 00:00:00;Cartão;2
2795;2795;130,53;29/10/2024 00:00:00;Fatura;3
2796;2796;131,88;29/10/2024 00:00:00;Fatura;2
2797;2797;172,02;29/10/2024 00:00:00;Dinheiro;5
2798;2798;190,41;29/10/2024 00:00:00;Fatura;1
2799;2799;127,44;30/10/2024 00:00:00;Cartão;3
2800;2800;77,13;30/10/2024 00:00:00;Fatura;1
2801;2801;133,68;30/10/2024 00:00:00;Fatura;5
2802;2802;167,76;30/10/2024 00:00:00;Dinheiro;4
2803;2803;119,98;30/10/2024 00:00:00;Fatura;2
2804;2804;195,84;30/10/2024 00:00:00;Cartão;2
2805;2805;164,22;30/10/2024 00:00:00;Dinheiro;3
2806;2806;189,56;30/10/2024 00:00:00;Cartão;1
2807;2807;201,2;30/10/2024 00:00:00;Cartão;2
2808;2808;192,38;30/10/2024 00:00:00;Cartão;2
2809;2809;142,12;30/10/2024 00:00:00;Cartão;1
2810;2810;103,79;30/10/2024 00:00:00;Fatura;3
2811;2811;175,73;30/10/2024 00:00:00;Fatura;4
2812;2812;102,31;30/10/2024 00:00:00;Fatura;2
2813;2813;189,17;30/10/2024 00:00:00;Fatura;3
2814;2814;185,56;30/10/2024 00:00:00;Fatura;5
2815;2815;155,1;31/10/2024 00:00:00;Cartão;3
2816;2816;213,46;31/10/2024 00:00:00;Cartão;4
2817;2817;151,61;31/10/2024 00:00:00;Fatura;4
2818;2818;195,08;31/10/2024 00:00:00;Fatura;1
2819;2819;158,08;31/10/2024 00:00:00;Fatura;1
2820;2820;195,04;31/10/2024 00:00:00;Cartão;5
2821;2821;133,12;31/10/2024 00:00:00;Cartão;2
2822;2822;114,25;31/10/2024 00:00:00;Dinheiro;1
2823;2823;169,07;31/10/2024 00:00:00;Cartão;5
2824;2824;176,28;31/10/2024 00:00:00;Fatura;4
2825;2825;178,77;31/10/2024 00:00:00;Cartão;1
2826;2826;126,06;31/10/2024 00:00:00;Dinheiro;4
2827;2827;143,89;31/10/2024 00:00:00;Fatura;3
2828;2828;127,71;31/10/2024 00:00:00;Dinheiro;1
2829;2829;159,72;31/10/2024 00:00:00;Fatura;2
2830;2830;118,84;31/10/2024 00:00:00;Fatura;3
2831;2831;132,12;01/11/2024 00:00:00;Dinheiro;3
2832;2832;155,6;01/11/2024 00:00:00;Dinheiro;1
2833;2833;167,45;01/11/2024 00:00:00;Cartão;2
2834;2834;176,67;01/11/2024 00:00:00;Fatura;2
2835;2835;142,95;01/11/2024 00:00:00;Cartão;2
2836;2836;164,12;01/11/2024 00:00:00;Cartão;2
2837;2837;104,6;01/11/2024 00:00:00;Dinheiro;1
2838;2838;205,46;01/11/2024 00:00:00;Dinheiro;1
2839;2839;149,69;01/11/2024 00:00:00;Dinheiro;4
2840;2840;169,09;01/11/2024 00:00:00;Cartão;1
2841;2841;169,77;01/11/2024 00:00:00;Fatura;4
2842;2842;179,11;01/11/2024 00:00:00;Fatura;2
2843;2843;170,22;01/11/2024 00:00:00;Dinheiro;3
2844;2844;166,05;01/11/2024 00:00:00;Cartão;3
2845;2845;138,68;01/11/2024 00:00:00;Fatura;1
2846;2846;144,04;02/11/2024 00:00:00;Cartão;4
2847;2847;185,99;02/11/2024 00:00:00;Fatura;2
2848;2848;161,42;02/11/2024 00:00:00;Cartão;2
2849;2849;105,58;02/11/2024 00:00:00;Fatura;2
2850;2850;200,15;02/11/2024 00:00:00;Fatura;3
2851;2851;179,81;02/11/2024 00:00:00;Dinheiro;3
2852;2852;165,49;02/11/2024 00:00:00;Fatura;4
2853;2853;134,53;02/11/2024 00:00:00;Dinheiro;2
2854;2854;135,75;02/11/2024 00:00:00;Fatura;1
2855;2855;116,5;02/11/2024 00:00:00;Cartão;4
2856;2856;127,35;03/11/2024 00:00:00;Dinheiro;4
2857;2857;155,34;03/11/2024 00:00:00;Dinheiro;3
2858;2858;185,38;03/11/2024 00:00:00;Fatura;5
2859;2859;181,79;03/11/2024 00:00:00;Fatura;5
2860;2860;144,19;03/11/2024 00:00:00;Dinheiro;1
2861;2861;120,91;03/11/2024 00:00:00;Cartão;1
2862;2862;154,83;03/11/2024 00:00:00;Cartão;5
2863;2863;160,85;03/11/2024 00:00:00;Dinheiro;2
2864;2864;182,26;03/11/2024 00:00:00;Cartão;1
2865;2865;136,31;03/11/2024 00:00:00;Dinheiro;4
2866;2866;156,69;03/11/2024 00:00:00;Dinheiro;1
2867;2867;165,15;03/11/2024 00:00:00;Dinheiro;4
2868;2868;152,36;04/11/2024 00:00:00;Cartão;2
2869;2869;149,48;04/11/2024 00:00:00;Cartão;4
2870;2870;169,05;04/11/2024 00:00:00;Dinheiro;4
2871;2871;220,08;04/11/2024 00:00:00;Cartão;4
2872;2872;175,35;04/11/2024 00:00:00;Fatura;4
2873;2873;195,87;04/11/2024 00:00:00;Cartão;2
2874;2874;218,54;04/11/2024 00:00:00;Cartão;2
2875;2875;200,3;04/11/2024 00:00:00;Fatura;3
2876;2876;162,26;04/11/2024 00:00:00;Cartão;2
2877;2877;160,17;04/11/2024 00:00:00;Cartão;1
2878;2878;129,37;04/11/2024 00:00:00;Dinheiro;4
2879;2879;186,16;04/11/2024 00:00:00;Cartão;5
2880;2880;166,19;04/11/2024 00:00:00;Dinheiro;2
2881;2881;194,44;04/11/2024 00:00:00;Fatura;3
2882;2882;125,44;05/11/2024 00:00:00;Dinheiro;1
2883;2883;148,51;05/11/2024 00:00:00;Cartão;5
2884;2884;203,39;05/11/2024 00:00:00;Cartão;4
2885;2885;182,82;05/11/2024 00:00:00;Dinheiro;4
2886;2886;161,22;05/11/2024 00:00:00;Cartão;1
2887;2887;158,27;05/11/2024 00:00:00;Fatura;5
2888;2888;134,39;05/11/2024 00:00:00;Cartão;4
2889;2889;157,67;05/11/2024 00:00:00;Fatura;3
2890;2890;158,26;05/11/2024 00:00:00;Fatura;2
2891;2891;165,71;05/11/2024 00:00:00;Cartão;2
2892;2892;182,52;05/11/2024 00:00:00;Cartão;4
2893;2893;210,33;05/11/2024 00:00:00;Fatura;5
2894;2894;193,49;05/11/2024 00:00:00;Dinheiro;3
2895;2895;172,25;05/11/2024 00:00:00;Cartão;4
2896;2896;147,76;05/11/2024 00:00:00;Cartão;3
2897;2897;133,24;06/11/2024 00:00:00;Cartão;3
2898;2898;148,88;06/11/2024 00:00:00;Cartão;2
2899;2899;185,55;06/11/2024 00:00:00;Fatura;1
2900;2900;200,5;06/11/2024 00:00:00;Cartão;5
2901;2901;129,76;06/11/2024 00:00:00;Fatura;4
2902;2902;137,38;06/11/2024 00:00:00;Dinheiro;4
2903;2903;155,89;06/11/2024 00:00:00;Dinheiro;5
2904;2904;160,27;06/11/2024 00:00:00;Fatura;2
2905;2905;136,43;06/11/2024 00:00:00;Cartão;4
2906;2906;237,1;06/11/2024 00:00:00;Cartão;4
2907;2907;126,89;06/11/2024 00:00:00;Cartão;3
2908;2908;134,31;07/11/2024 00:00:00;Cartão;2
2909;2909;133,54;07/11/2024 00:00:00;Dinheiro;1
2910;2910;172,78;07/11/2024 00:00:00;Cartão;2
2911;2911;168,86;07/11/2024 00:00:00;Cartão;3
2912;2912;215,3;07/11/2024 00:00:00;Dinheiro;1
2913;2913;204,45;07/11/2024 00:00:00;Fatura;5
2914;2914;160,57;07/11/2024 00:00:00;Dinheiro;4
2915;2915;82,65;07/11/2024 00:00:00;Dinheiro;4
2916;2916;134,8;07/11/2024 00:00:00;Dinheiro;5
2917;2917;189,4;07/11/2024 00:00:00;Dinheiro;2
2918;2918;148,1;07/11/2024 00:00:00;Cartão;5
2919;2919;193,53;07/11/2024 00:00:00;Cartão;1
2920;2920;148,12;07/11/2024 00:00:00;Fatura;1
2921;2921;160,29;07/11/2024 00:00:00;Fatura;3
2922;2922;170,32;07/11/2024 00:00:00;Dinheiro;2
2923;2923;177,7;07/11/2024 00:00:00;Fatura;2
2924;2924;163,37;08/11/2024 00:00:00;Dinheiro;1
2925;2925;165,2;08/11/2024 00:00:00;Cartão;2
2926;2926;122,73;08/11/2024 00:00:00;Cartão;5
2927;2927;112,97;08/11/2024 00:00:00;Fatura;5
2928;2928;140,71;08/11/2024 00:00:00;Cartão;5
2929;2929;122,82;08/11/2024 00:00:00;Cartão;3
2930;2930;202,96;08/11/2024 00:00:00;Fatura;5
2931;2931;163,8;08/11/2024 00:00:00;Cartão;5
2932;2932;168,43;08/11/2024 00:00:00;Dinheiro;1
2933;2933;116,22;08/11/2024 00:00:00;Dinheiro;4
2934;2934;175,36;08/11/2024 00:00:00;Cartão;4
2935;2935;127,39;08/11/2024 00:00:00;Fatura;1
2936;2936;181,72;08/11/2024 00:00:00;Cartão;5
2937;2937;126,39;09/11/2024 00:00:00;Cartão;2
2938;2938;139,86;09/11/2024 00:00:00;Cartão;5
2939;2939;192,78;09/11/2024 00:00:00;Fatura;1
2940;2940;157,6;09/11/2024 00:00:00;Dinheiro;2
2941;2941;178,36;09/11/2024 00:00:00;Dinheiro;1
2942;2942;90,83;09/11/2024 00:00:00;Cartão;2
2943;2943;187,47;09/11/2024 00:00:00;Dinheiro;5
2944;2944;147,19;09/11/2024 00:00:00;Dinheiro;1
2945;2945;104,39;09/11/2024 00:00:00;Fatura;2
2946;2946;147,81;09/11/2024 00:00:00;Fatura;5
2947;2947;165,49;09/11/2024 00:00:00;Fatura;1
2948;2948;163,43;09/11/2024 00:00:00;Fatura;5
2949;2949;192,45;09/11/2024 00:00:00;Cartão;3
2950;2950;216,7;09/11/2024 00:00:00;Fatura;3
2951;2951;128,07;09/11/2024 00:00:00;Fatura;4
2952;2952;147,99;09/11/2024 00:00:00;Cartão;5
2953;2953;196,41;10/11/2024 00:00:00;Dinheiro;2
2954;2954;178,07;10/11/2024 00:00:00;Cartão;2
2955;2955;119,85;10/11/2024 00:00:00;Fatura;3
2956;2956;170,84;10/11/2024 00:00:00;Cartão;2
2957;2957;125,32;10/11/2024 00:00:00;Dinheiro;3
2958;2958;170,63;10/11/2024 00:00:00;Fatura;5
2959;2959;132,54;10/11/2024 00:00:00;Fatura;4
2960;2960;120,64;10/11/2024 00:00:00;Cartão;5
2961;2961;154,76;10/11/2024 00:00:00;Dinheiro;3
2962;2962;134,65;10/11/2024 00:00:00;Fatura;4
2963;2963;99,46;10/11/2024 00:00:00;Dinheiro;2
2964;2964;202,85;10/11/2024 00:00:00;Cartão;5
2965;2965;168,24;10/11/2024 00:00:00;Dinheiro;4
2966;2966;135,08;10/11/2024 00:00:00;Fatura;5
2967;2967;128,03;10/11/2024 00:00:00;Dinheiro;3
2968;2968;156,32;11/11/2024 00:00:00;Dinheiro;3
2969;2969;187,59;11/11/2024 00:00:00;Cartão;5
2970;2970;164,78;11/11/2024 00:00:00;Cartão;5
2971;2971;147,6;11/11/2024 00:00:00;Fatura;4
2972;2972;199,18;11/11/2024 00:00:00;Dinheiro;2
2973;2973;132,57;11/11/2024 00:00:00;Cartão;5
2974;2974;168,33;11/11/2024 00:00:00;Dinheiro;4
2975;2975;178,62;11/11/2024 00:00:00;Fatura;4
2976;2976;158,87;11/11/2024 00:00:00;Dinheiro;1
2977;2977;144,77;11/11/2024 00:00:00;Cartão;2
2978;2978;126,37;11/11/2024 00:00:00;Fatura;3
2979;2979;177,29;11/11/2024 00:00:00;Cartão;2
2980;2980;141,05;11/11/2024 00:00:00;Fatura;2
2981;2981;167,74;11/11/2024 00:00:00;Fatura;5
2982;2982;110,26;12/11/2024 00:00:00;Dinheiro;5
2983;2983;159,89;12/11/2024 00:00:00;Fatura;5
2984;2984;108;12/11/2024 00:00:00;Fatura;1
2985;2985;160,13;12/11/2024 00:00:00;Fatura;5
2986;2986;149,38;12/11/2024 00:00:00;Fatura;2
2987;2987;131,85;12/11/2024 00:00:00;Fatura;3
2988;2988;125,36;12/11/2024 00:00:00;Dinheiro;3
2989;2989;158,3;12/11/2024 00:00:00;Cartão;4
2990;2990;142,76;12/11/2024 00:00:00;Cartão;3
2991;2991;153,38;12/11/2024 00:00:00;Cartão;5
2992;2992;202,76;12/11/2024 00:00:00;Dinheiro;1
2993;2993;216,14;12/11/2024 00:00:00;Fatura;4
2994;2994;149,08;12/11/2024 00:00:00;Dinheiro;2
2995;2995;169,32;12/11/2024 00:00:00;Fatura;2
2996;2996;159,28;13/11/2024 00:00:00;Cartão;5
2997;2997;161,54;13/11/2024 00:00:00;Cartão;1
2998;2998;129,88;13/11/2024 00:00:00;Dinheiro;1
2999;2999;163,2;13/11/2024 00:00:00;Fatura;2
3000;3000;111,6;13/11/2024 00:00:00;Dinheiro;3
3001;3001;150,02;13/11/2024 00:00:00;Fatura;4
3002;3002;153,7;13/11/2024 00:00:00;Dinheiro;4
3003;3003;141,65;13/11/2024 00:00:00;Cartão;5
3004;3004;156,69;13/11/2024 00:00:00;Fatura;5
3005;3005;162,32;13/11/2024 00:00:00;Dinheiro;3
